entity_type,name,output_path,translation_status,source_count,source_repos,unresolved,notes
agent,academic-research-synthesizer,agents/academic-research-synthesizer.toml,english,1,am-will/codex-skills,false,english-normalized
agent,academic-researcher,agents/academic-researcher.toml,english,1,am-will/codex-skills,false,english-normalized
agent,accessibility-expert,agents/accessibility-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,accessibility-specialist,agents/accessibility-specialist.toml,english,1,am-will/codex-skills,false,english-normalized
agent,accessibility-tester,agents/accessibility-tester.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,accessibility-wcag-auditor,agents/accessibility-wcag-auditor.toml,english,1,am-will/codex-skills,false,english-normalized
agent,actix-expert,agents/actix-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,ad-security-reviewer,agents/ad-security-reviewer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,agent-expert,agents/agent-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,agent-installer,agents/agent-installer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,agent-organizer,agents/agent-organizer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,agents-config-block,agents/agents-config-block.toml,english,1,am-will/codex-skills,false,english-normalized
agent,ai-engineer,agents/ai-engineer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,android-expert,agents/android-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,angular-architect,agents/angular-architect.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,angular-expert,agents/angular-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,angularjs-expert,agents/angularjs-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,ansible-expert,agents/ansible-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,api-architect,agents/api-architect.toml,english,1,am-will/codex-skills,false,english-normalized
agent,api-designer,agents/api-designer.toml,english,3,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,api-documenter,agents/api-documenter.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,api-security-audit,agents/api-security-audit.toml,english,1,am-will/codex-skills,false,english-normalized
agent,arbitrage-bot,agents/arbitrage-bot.toml,english,1,am-will/codex-skills,false,english-normalized
agent,architect,agents/architect.toml,english,2,am-will/codex-skills,false,english-normalized
agent,architect-review,agents/architect-review.toml,english,1,am-will/codex-skills,false,english-normalized
agent,architect-reviewer,agents/architect-reviewer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,architecture-modernization-team,agents/architecture-modernization-team.toml,english,1,am-will/codex-skills,false,english-normalized
agent,arm-cortex-expert,agents/arm-cortex-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,aspnet-core-expert,agents/aspnet-core-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,astro-expert,agents/astro-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,audio-quality-controller,agents/audio-quality-controller.toml,english,1,am-will/codex-skills,false,english-normalized
agent,auth0-expert,agents/auth0-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,ava-expert,agents/ava-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,azure-infra-engineer,agents/azure-infra-engineer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,backend,agents/backend.toml,english,1,am-will/codex-skills,false,english-normalized
agent,backend-architect,agents/backend-architect.toml,english,1,am-will/codex-skills,false,english-normalized
agent,backend-delivery-team,agents/backend-delivery-team.toml,english,1,am-will/codex-skills,false,english-normalized
agent,backend-developer,agents/backend-developer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,backend-security-coder,agents/backend-security-coder.toml,english,1,am-will/codex-skills,false,english-normalized
agent,backend-typescript-architect,agents/backend-typescript-architect.toml,english,1,am-will/codex-skills,false,english-normalized
agent,bash-expert,agents/bash-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,bash-pro,agents/bash-pro.toml,english,1,am-will/codex-skills,false,english-normalized
agent,blockchain-developer,agents/blockchain-developer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,braintree-expert,agents/braintree-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,browser-debugger,agents/browser-debugger.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,build-engineer,agents/build-engineer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,bullmq-expert,agents/bullmq-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,bun-expert,agents/bun-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,business-analyst,agents/business-analyst.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,c-developer,agents/c-developer.toml,english,1,am-will/codex-skills,false,english-normalized
agent,c-expert,agents/c-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,c-pro,agents/c-pro.toml,english,1,am-will/codex-skills,false,english-normalized
agent,c4-code,agents/c4-code.toml,english,1,am-will/codex-skills,false,english-normalized
agent,c4-component,agents/c4-component.toml,english,1,am-will/codex-skills,false,english-normalized
agent,c4-container,agents/c4-container.toml,english,1,am-will/codex-skills,false,english-normalized
agent,c4-context,agents/c4-context.toml,english,1,am-will/codex-skills,false,english-normalized
agent,cassandra-expert,agents/cassandra-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,celery-expert,agents/celery-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,chaos-engineer,agents/chaos-engineer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,circleci-expert,agents/circleci-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,cli-developer,agents/cli-developer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,clojure-expert,agents/clojure-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,cloud-architect,agents/cloud-architect.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,cockroachdb-expert,agents/cockroachdb-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,code-archaeologist,agents/code-archaeologist.toml,english,1,am-will/codex-skills,false,english-normalized
agent,code-mapper,agents/code-mapper.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,code-reviewer,agents/code-reviewer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,command-expert,agents/command-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,competitive-analyst,agents/competitive-analyst.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,compliance-auditor,agents/compliance-auditor.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,comprehensive-researcher,agents/comprehensive-researcher.toml,english,1,am-will/codex-skills,false,english-normalized
agent,conductor-validator,agents/conductor-validator.toml,english,1,am-will/codex-skills,false,english-normalized
agent,connection-agent,agents/connection-agent.toml,english,1,am-will/codex-skills,false,english-normalized
agent,content-marketer,agents/content-marketer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,content-writer,agents/content-writer.toml,english,2,am-will/codex-skills,false,english-normalized
agent,context-manager,agents/context-manager.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,convex-expert,agents/convex-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,cpp-engineer,agents/cpp-engineer.toml,english,1,am-will/codex-skills,false,english-normalized
agent,cpp-expert,agents/cpp-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,cpp-pro,agents/cpp-pro.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,crypto-analyst,agents/crypto-analyst.toml,english,1,am-will/codex-skills,false,english-normalized
agent,crypto-risk-manager,agents/crypto-risk-manager.toml,english,1,am-will/codex-skills,false,english-normalized
agent,crypto-trader,agents/crypto-trader.toml,english,1,am-will/codex-skills,false,english-normalized
agent,csharp-developer,agents/csharp-developer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,csharp-expert,agents/csharp-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,csharp-pro,agents/csharp-pro.toml,english,1,am-will/codex-skills,false,english-normalized
agent,css-expert,agents/css-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,customer-success-manager,agents/customer-success-manager.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,customer-support,agents/customer-support.toml,english,1,am-will/codex-skills,false,english-normalized
agent,cypress-expert,agents/cypress-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,dart-expert,agents/dart-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,data-analyst,agents/data-analyst.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,data-engineer,agents/data-engineer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,data-ml-delivery-team,agents/data-ml-delivery-team.toml,english,1,am-will/codex-skills,false,english-normalized
agent,data-pipeline,agents/data-pipeline.toml,english,2,am-will/codex-skills,false,english-normalized
agent,data-researcher,agents/data-researcher.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,data-scientist,agents/data-scientist.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,database-admin,agents/database-admin.toml,english,1,am-will/codex-skills,false,english-normalized
agent,database-administrator,agents/database-administrator.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,database-architect,agents/database-architect.toml,english,1,am-will/codex-skills,false,english-normalized
agent,database-optimization,agents/database-optimization.toml,english,1,am-will/codex-skills,false,english-normalized
agent,database-optimizer,agents/database-optimizer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,debugger,agents/debugger.toml,english,3,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,defi-strategist,agents/defi-strategist.toml,english,1,am-will/codex-skills,false,english-normalized
agent,deno-expert,agents/deno-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,dependency-manager,agents/dependency-manager.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,deployment-engineer,agents/deployment-engineer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,design-system-architect,agents/design-system-architect.toml,english,1,am-will/codex-skills,false,english-normalized
agent,devops,agents/devops.toml,english,2,am-will/codex-skills,false,english-normalized
agent,devops-cicd-expert,agents/devops-cicd-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,devops-engineer,agents/devops-engineer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,devops-incident-responder,agents/devops-incident-responder.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,devops-troubleshooter,agents/devops-troubleshooter.toml,english,1,am-will/codex-skills,false,english-normalized
agent,directus-developer,agents/directus-developer.toml,english,1,am-will/codex-skills,false,english-normalized
agent,django-api-developer,agents/django-api-developer.toml,english,1,am-will/codex-skills,false,english-normalized
agent,django-backend-expert,agents/django-backend-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,django-developer,agents/django-developer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,django-expert,agents/django-expert.toml,translated,1,am-will/codex-skills,false,english-normalized
agent,django-orm-expert,agents/django-orm-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,django-pro,agents/django-pro.toml,english,1,am-will/codex-skills,false,english-normalized
agent,docker-expert,agents/docker-expert.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,docs-architect,agents/docs-architect.toml,english,1,am-will/codex-skills,false,english-normalized
agent,docs-researcher,agents/docs-researcher.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,documentation-engineer,agents/documentation-engineer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,documentation-specialist,agents/documentation-specialist.toml,english,1,am-will/codex-skills,false,english-normalized
agent,documenter,agents/documenter.toml,english,2,am-will/codex-skills,false,english-normalized
agent,docusaurus-expert,agents/docusaurus-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,dotnet-architect,agents/dotnet-architect.toml,english,1,am-will/codex-skills,false,english-normalized
agent,dotnet-core-expert,agents/dotnet-core-expert.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,dotnet-framework-4-8-expert,agents/dotnet-framework-4-8-expert.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,drupal-developer,agents/drupal-developer.toml,english,1,am-will/codex-skills,false,english-normalized
agent,dx-optimizer,agents/dx-optimizer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,dynamodb-expert,agents/dynamodb-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,elasticsearch-expert,agents/elasticsearch-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,electron-expert,agents/electron-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,electron-pro,agents/electron-pro.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,elixir-expert,agents/elixir-expert.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,elixir-pro,agents/elixir-pro.toml,english,1,am-will/codex-skills,false,english-normalized
agent,elk-expert,agents/elk-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,embedded-systems,agents/embedded-systems.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,episode-orchestrator,agents/episode-orchestrator.toml,english,1,am-will/codex-skills,false,english-normalized
agent,erlang-expert,agents/erlang-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,error-coordinator,agents/error-coordinator.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,error-detective,agents/error-detective.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,event-sourcing-architect,agents/event-sourcing-architect.toml,english,1,am-will/codex-skills,false,english-normalized
agent,expo-expert,agents/expo-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,express-expert,agents/express-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,fastapi-expert,agents/fastapi-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,fastapi-pro,agents/fastapi-pro.toml,english,1,am-will/codex-skills,false,english-normalized
agent,fastify-expert,agents/fastify-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,fiber-expert,agents/fiber-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,fintech-engineer,agents/fintech-engineer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,firmware-analyst,agents/firmware-analyst.toml,english,1,am-will/codex-skills,false,english-normalized
agent,flask-expert,agents/flask-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,flutter-expert,agents/flutter-expert.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,flyway-expert,agents/flyway-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,frontend,agents/frontend.toml,english,1,am-will/codex-skills,false,english-normalized
agent,frontend-developer,agents/frontend-developer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,frontend-security-coder,agents/frontend-security-coder.toml,english,1,am-will/codex-skills,false,english-normalized
agent,fullstack-developer,agents/fullstack-developer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,game-developer,agents/game-developer.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,gin-expert,agents/gin-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,git-ops,agents/git-ops.toml,english,1,am-will/codex-skills,false,english-normalized
agent,git-workflow-manager,agents/git-workflow-manager.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,github-actions-expert,agents/github-actions-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,gitlab-ci-expert,agents/gitlab-ci-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,go-expert,agents/go-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,golang-expert,agents/golang-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,golang-pro,agents/golang-pro.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,grafana-expert,agents/grafana-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,graphql-architect,agents/graphql-architect.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,graphql-expert,agents/graphql-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,grpc-expert,agents/grpc-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,hackathon-ai-strategist,agents/hackathon-ai-strategist.toml,english,1,am-will/codex-skills,false,english-normalized
agent,haskell-expert,agents/haskell-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,haskell-pro,agents/haskell-pro.toml,english,1,am-will/codex-skills,false,english-normalized
agent,hr-pro,agents/hr-pro.toml,english,1,am-will/codex-skills,false,english-normalized
agent,html-expert,agents/html-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,hybrid-cloud-architect,agents/hybrid-cloud-architect.toml,english,1,am-will/codex-skills,false,english-normalized
agent,hyperledger-fabric-developer,agents/hyperledger-fabric-developer.toml,english,1,am-will/codex-skills,false,english-normalized
agent,incident-responder,agents/incident-responder.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,ios-developer,agents/ios-developer.toml,english,1,am-will/codex-skills,false,english-normalized
agent,ios-expert,agents/ios-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,iot-engineer,agents/iot-engineer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,it-ops-orchestrator,agents/it-ops-orchestrator.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,jasmine-expert,agents/jasmine-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,java-architect,agents/java-architect.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,java-developer,agents/java-developer.toml,english,1,am-will/codex-skills,false,english-normalized
agent,java-expert,agents/java-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,java-pro,agents/java-pro.toml,english,1,am-will/codex-skills,false,english-normalized
agent,javascript-developer,agents/javascript-developer.toml,english,1,am-will/codex-skills,false,english-normalized
agent,javascript-expert,agents/javascript-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,javascript-pro,agents/javascript-pro.toml,english,2,"VoltAgent/awesome-codex-subagents,am-will/codex-skills",false,english-normalized
agent,jenkins-expert,agents/jenkins-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,jest-expert,agents/jest-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,jquery-expert,agents/jquery-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,julia-pro,agents/julia-pro.toml,english,1,am-will/codex-skills,false,english-normalized
agent,jwt-expert,agents/jwt-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,kafka-expert,agents/kafka-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,keycloak-expert,agents/keycloak-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,knex-expert,agents/knex-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,knowledge-synthesizer,agents/knowledge-synthesizer.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,kotlin-expert,agents/kotlin-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,kotlin-specialist,agents/kotlin-specialist.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,kubernetes-architect,agents/kubernetes-architect.toml,english,1,am-will/codex-skills,false,english-normalized
agent,kubernetes-expert,agents/kubernetes-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,kubernetes-specialist,agents/kubernetes-specialist.toml,english,1,VoltAgent/awesome-codex-subagents,false,english-normalized
agent,langchain-expert,agents/langchain-expert.toml,english,1,am-will/codex-skills,false,english-normalized
agent,laravel-backend-expert,agents/laravel-backend-expert.toml,english,1,am-will/codex-skills,false,english-normalized
